,account_id,account_id_check,tweet_id,account_username,account_name,tweet_text,tweet_created_at,tweet_language,retweet_count,reply_count,like_count,quote_count,profile_image_url,is_reclaimable
77,1073501206675378178,1073501206675378178,1534586888597778441,SWYforEurope,S & W Yorkshire for Europe 🇪🇺,RT @YorksBylines: Is the Russian blockade of Odesa a war crime and a declaration of war on millions facing starvation across the oil-rich M…,2022-06-08 17:23:20+00:00,en,15,0,0,0,https://pbs.twimg.com/profile_images/1158284532556140544/dDYYTMIC_normal.jpg,True
78,35373805,35373805,1534586567058083840,nmmgoncalves,Nuno Gonçalves,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 17:22:03+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1499469284384419841/ix_LtZVk_normal.jpg,True
79,48548671,48548671,1534585974990290952,escribidor19,Carlos Viso F.,The Russo-Ukrainian War of 2022 – Day 105 (ground actions) | Mystics &amp; Statistics https://t.co/J0wn06uSPp,2022-06-08 17:19:42+00:00,en,0,0,0,0,https://pbs.twimg.com/profile_images/1531447634845646848/9KLf5Ldz_normal.jpg,True
80,3816221302,3816221302,1534584625883906048,Mitch_Ulrich,Mitchell Ulrich,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 17:14:20+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1255031245882429440/Z5hBFZ1G_normal.jpg,True
81,54066017,54066017,1534584009136783362,JorgeEickhoff,Georg Eickhoff,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 17:11:53+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/863417757810995200/X7_YcjXw_normal.jpg,True
82,1352595021887918084,1352595021887918084,1534583742433476610,Candace16821073,horsedoc40,RT @emeriticus: This is the single dumbest thing that has been written about the Russo-Ukrainian War and of course it was published in Nati…,2022-06-08 17:10:50+00:00,en,123,0,0,0,https://pbs.twimg.com/profile_images/1367243936725688320/Ahd0H889_normal.jpg,True
83,3087791926,3087791926,1534583189548695553,LaMistemper,☕ Lauren ☕,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 17:08:38+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1257106479536103424/f8dxQO8j_normal.jpg,True
84,38662605,38662605,1534583185186643970,SefLoftus,Sefton Loftus 💙 🏴‍☠️🐕 🌻,RT @YorksBylines: Is the Russian blockade of Odesa a war crime and a declaration of war on millions facing starvation across the oil-rich M…,2022-06-08 17:08:37+00:00,en,15,0,0,0,https://pbs.twimg.com/profile_images/1460975492866224136/XuMUZU7z_normal.jpg,True
85,1416193927540006916,1416193927540006916,1534582197939802112,AshryMatt,♓🐳🕍Matt Ashry🏹🌻2️⃣5️⃣,"RT @TimothyDSnyder: ""Some observers of the Russo-Ukrainian war seem to think that its greatest danger is that Ukraine will win, or win too…",2022-06-08 17:04:41+00:00,en,1513,0,0,0,https://pbs.twimg.com/profile_images/1512653488169304077/uZT825sF_normal.jpg,True
86,366041095,366041095,1534581601513914371,CriPicciMoh,Cristina Piccinini,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 17:02:19+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1524441312/image_normal.jpg,True
87,1472894196742856704,1472894196742856704,1534581594119446528,Marirsmm,M 🇺🇦,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 17:02:17+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1472894590801920004/FUB1eMdm_normal.png,True
88,1471198158642458626,1471198158642458626,1534580544226447360,steventduffy,Steven Duffy,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:58:07+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1475135910354329604/7z4qhH-b_normal.jpg,True
89,832267802090291200,832267802090291200,1534579683702059009,themusekill,MuseKill,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:54:42+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1180525223499747328/cnflJa01_normal.jpg,True
90,1244199204597182465,1244199204597182465,1534579276036571136,Hoffmannn7,Sam Hoffman 🇺🇦,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:53:05+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1515390189274808324/x0K6IKvu_normal.jpg,True
91,20646382,20646382,1534577565205250049,mel33,Mel 🇺🇦🌻🌻,"RT @TimothyDSnyder: ""Some observers of the Russo-Ukrainian war seem to think that its greatest danger is that Ukraine will win, or win too…",2022-06-08 16:46:17+00:00,en,1513,0,0,0,https://pbs.twimg.com/profile_images/1173065231691595782/xu4Facv7_normal.jpg,True
92,2857164241,2857164241,1534577480409001984,YourOpinionsAre,Yes 🌞,RT @emeriticus: This is the single dumbest thing that has been written about the Russo-Ukrainian War and of course it was published in Nati…,2022-06-08 16:45:57+00:00,en,123,0,0,0,https://pbs.twimg.com/profile_images/522501984922771456/v9IfFSwg_normal.jpeg,True
93,356163040,356163040,1534576472282779650,HuismanBert,Bert Huisman,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:41:56+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1072892575735009283/Ald1GZp__normal.jpg,True
94,820394077,820394077,1534574201528586241,jtab1641,James,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:32:55+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1271777221892616193/JNrTa2fV_normal.jpg,True
95,1437829485731188739,1437829485731188739,1534573276013412353,tweeterforyou2,Tweeterforyou2,RT @Phlexphilosophy: @RR1ch5rds0n @tweeterforyou2 How has the Russo-Ukrainian war been influenced by economics? Will the conflict end with…,2022-06-08 16:29:14+00:00,en,2,0,0,0,https://pbs.twimg.com/profile_images/1442447118820593665/Wc7C5VLh_normal.jpg,True
96,1108325482934816769,1108325482934816769,1534572294047244288,k_klompenhouwer,Kees Klompenhouwer,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:25:20+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1488782258689433608/Sj0roxL8_normal.jpg,True
97,1495218419200933895,1495218419200933895,1534571111647682562,KlRMontmusard,Hans Castorph,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:20:38+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1495218569130483717/rYcX3EjO_normal.png,True
98,22497696,22497696,1534570841853370369,welyne,Welyne Thomas,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:19:34+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/606290711017889793/01rmTVbw_normal.jpg,True
99,1356921493150703616,1356921493150703616,1534570675847020551,MLallai,MassiVLallai,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:18:54+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1387091166777204741/uFU-BCyc_normal.jpg,True
100,126294991,126294991,1534569645302333440,Rufo_ND,Rufo Pan de Higo,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:14:49+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/777255533/mampostero_normal.jpg,True
101,1529527188332191744,1529527188332191744,1534569291122720772,RobertWelborn12,Robert Welborn,RT @Phlexphilosophy: @RobertWelborn12 How has the Russo-Ukrainian war been influenced by economics? Will the conflict end with an armistice…,2022-06-08 16:13:24+00:00,en,1,0,0,0,https://pbs.twimg.com/profile_images/1529528431792246790/Ki_yYVyI_normal.jpg,True
102,3165215793,3165215793,1534568869142077440,Ghostdog_us,Ghostdog_us🇺🇦✊💪✌️,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:11:43+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1451248971062644739/Jww6GlB9_normal.jpg,True
103,431742890,431742890,1534568509166047235,DrTurleyTalks,Dr. Steve Turley,RT @emeriticus: This is the single dumbest thing that has been written about the Russo-Ukrainian War and of course it was published in Nati…,2022-06-08 16:10:18+00:00,en,123,0,0,0,https://pbs.twimg.com/profile_images/1456028976569278466/nGqLyUoi_normal.jpg,True
104,302604080,302604080,1534568305180254210,pauforme,Robert James Rider,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:09:29+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/613717929092378624/Z3w0Q8XG_normal.jpg,True
105,703789363763793920,703789363763793920,1534568035364765696,CushingAgnes,Agnes Cushing-Ruby,RT @emeriticus: This is the single dumbest thing that has been written about the Russo-Ukrainian War and of course it was published in Nati…,2022-06-08 16:08:25+00:00,en,123,0,0,0,https://pbs.twimg.com/profile_images/1498309338632495114/OTIO0z_S_normal.jpg,True
106,17749029,17749029,1534567560502341633,dsundahl,Average Dad 🌻 The Most Boring Man in the World,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:06:31+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1300590929712013312/Swlh3pn8_normal.jpg,True
107,1400420788973588486,1400420788973588486,1534567531637243906,PayneConGeo,Richard Payne,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:06:25+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1494348195425574932/5rKEJCXU_normal.jpg,True
108,28162211,28162211,1534567405128761347,MaxBoot,Max Boot 🇺🇦,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:05:54+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1072335161365270528/Q7gzINJ2_normal.jpg,True
109,16439471,16439471,1534567313231446021,TheWeek,The Week,"Ukrainian forces defending Sievierodonetsk may 'be forced to pull back,' governor says
https://t.co/jDVhcABpZY",2022-06-08 16:05:33+00:00,en,1,0,0,0,https://pbs.twimg.com/profile_images/993911985657077761/zCnxSmsq_normal.jpg,True
110,2780053435,2780053435,1534567208378019841,DarkCreator50,DodgeToTheMoon!,RT @emeriticus: This is the single dumbest thing that has been written about the Russo-Ukrainian War and of course it was published in Nati…,2022-06-08 16:05:08+00:00,en,123,0,0,0,https://pbs.twimg.com/profile_images/1492648990784978945/SNZS4U4G_normal.jpg,True
111,723885809166868481,723885809166868481,1534567113121320960,social_seer,Social Seer,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:04:45+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/977934031160512513/QxOhIKHa_normal.jpg,True
112,298593958,298593958,1534566607225225216,MikaelWJ,Mikael Wil-Jörgensen,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:02:44+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/2320287227/1uzz4s3mqzgk4s5bijqd_normal.jpeg,True
113,374673775,374673775,1534566323761684481,BukiWilliams,buki.,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:01:37+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/653375721415553024/tG9paGNb_normal.jpg,True
114,119889025,119889025,1534566323547582464,nishantsuri1,Nishant Suri,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 16:01:37+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/910024038386241537/vuvIxNxb_normal.jpg,True
115,1299017696416272385,1299017696416272385,1534565974833254402,CentralBylines,Central Bylines,RT @YorksBylines: Is the Russian blockade of Odesa a war crime and a declaration of war on millions facing starvation across the oil-rich M…,2022-06-08 16:00:13+00:00,en,15,0,0,0,https://pbs.twimg.com/profile_images/1364992902049509379/oUpOZLiC_normal.jpg,True
116,1244268621033017344,1244268621033017344,1534565868914413568,YorksBylines,Yorkshire Bylines,"Is the Russian blockade of Odesa a war crime and a declaration of war on millions facing starvation across the oil-rich Middle East and in the former exploited European colonies of Africa? | Ian Kinsey

@IanDKinsey @BylineTimes https://t.co/g6Tj28rYtv",2022-06-08 15:59:48+00:00,en,15,0,22,0,https://pbs.twimg.com/profile_images/1270408891881467906/TnP57Ov4_normal.jpg,True
117,241954897,241954897,1534565675901112320,ProudRINO,Billy T 🌻,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:59:02+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1496859951389716485/igs5KtHj_normal.jpg,True
118,863047503259856905,863047503259856905,1534565452978036737,GayleSpencer16,Gayle Spencer,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:58:09+00:00,en,89,0,0,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True
119,913194096,913194096,1534565287760101377,Steven_Sager,Steve Sager,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:57:30+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/594989335495114752/cO4mNcqn_normal.jpg,True
120,925629775,925629775,1534565279635841025,yvesbourdillon,Yves Bourdillon,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:57:28+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1121328851680944129/6QictFwk_normal.png,True
121,806803817794633728,806803817794633728,1534565027746922497,dario74x,Dario Silvestrin,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:56:28+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1222614892777177099/k6zOAIXs_normal.jpg,True
122,38577593,38577593,1534564808070074370,nicesharky,NiceSharky,RT @emeriticus: This is the single dumbest thing that has been written about the Russo-Ukrainian War and of course it was published in Nati…,2022-06-08 15:55:35+00:00,en,123,0,0,0,https://pbs.twimg.com/profile_images/3264626897/83e335afc70d4e7a18b2dcb3715b00a9_normal.jpeg,True
123,1965607242,1965607242,1534564476602953728,FrancCrist,Frankie Crisostomo,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:54:16+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/724286688424390656/Ct0azSGY_normal.jpg,True
124,1031271254,1031271254,1534564386072690688,InTime499,Frank Paul Mora,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:53:55+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1497383360540274694/Kbj0QtK9_normal.jpg,True
125,898235321313374209,898235321313374209,1534564308050448385,standbysk,Steve Kyle 🇺🇦 🇺🇸,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:53:36+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/899262144964956160/up1q9YC7_normal.jpg,True
126,1302615102940684294,1302615102940684294,1534564303201832963,Lawrenc42841432,Lawrence Chambers,RT @emeriticus: This is the single dumbest thing that has been written about the Russo-Ukrainian War and of course it was published in Nati…,2022-06-08 15:53:35+00:00,en,123,0,0,0,https://pbs.twimg.com/profile_images/1335609307187048449/E8XcPc6y_normal.jpg,True
127,1488571056231264263,1488571056231264263,1534562917651202048,John_in_Rutland,John Tomlinson,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:48:05+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1518976044052750337/_fi8uT9-_normal.jpg,True
128,77973889,77973889,1534562915897991168,caterita2008,rominaricci,"RT @TimothyDSnyder: ""Some observers of the Russo-Ukrainian war seem to think that its greatest danger is that Ukraine will win, or win too…",2022-06-08 15:48:04+00:00,en,1513,0,0,0,https://pbs.twimg.com/profile_images/948577592625549313/H0VMxnRo_normal.jpg,True
129,42247052,42247052,1534562784926748673,AnsisEgle,AE 💙💛,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:47:33+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1249030900433780743/mxg1JlSc_normal.jpg,True
130,41412690,41412690,1534562647202488320,pirate_alia,Shannis75,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:47:00+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/220967401/boonekitty_original_normal.jpg,True
131,4137102700,4137102700,1534562495494557704,DruKerstin,kerstin dru,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:46:24+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/688024592267526144/Y-UAMvX-_normal.jpg,True
132,98903593,98903593,1534561700338356226,LaurenDownSouth,Lauren Down South,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:43:14+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1328938800974794754/ZYIBCl49_normal.jpg,True
133,1505178935574900743,1505178935574900743,1534561672416923649,jacktbernhard,Jack T. Bernhard,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:43:08+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1505225771484426244/i6Ja7pHo_normal.jpg,True
134,920210589259108353,920210589259108353,1534561645057417217,chitowngirl1982,chitowngringa1982,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:43:01+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1505123068968112133/OY2zwvyA_normal.jpg,True
135,581073779,581073779,1534561616129318913,DrBrainMD,UseYourBrain,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:42:54+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1493246192750407681/HpptvXrS_normal.jpg,True
136,1032922624890994689,1032922624890994689,1534561589680033795,raj65025523,BR,The Russo-Ukrainian War of 2022 – Day 105 (ground actions) | Mystics &amp; Statistics https://t.co/JEaszLU4H7,2022-06-08 15:42:48+00:00,en,0,0,0,0,https://pbs.twimg.com/profile_images/1328647191305596933/1VO_uGNt_normal.jpg,True
137,2379107275,2379107275,1534561250021150721,b_chrzanowski,Bartek Chrzanowski,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:41:27+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1467424504108437508/Y0zSzs7G_normal.jpg,True
138,815251442172915712,815251442172915712,1534561142776922116,snowstormyou,🌪 SnowStormYou!Ⓥ🌪 🌊🌱,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:41:01+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1520892742615846929/xDSMnEUd_normal.jpg,True
139,1317668043753967616,1317668043753967616,1534561101890957313,SLT229,Susan Thompson,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:40:52+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1469661072588218372/eFF_wWgg_normal.jpg,True
140,1483850415485890560,1483850415485890560,1534560949746671616,HiqmaQuran,Mahdi ᶜᵃˡᶦᵖʰ ᵒᶠ ᴬˡˡᵃʰ,"RT @GlobalForecastr: Podcast: The State Of It - The Inside View on #Russia, It's Future and War Crimes: The Russo-Ukrainian War Part 3 http…",2022-06-08 15:40:15+00:00,en,1,0,0,0,https://pbs.twimg.com/profile_images/1523390980543508481/4C0AYBQg_normal.jpg,True
141,1279138151974547456,1279138151974547456,1534560910093783041,contranymic1,Accountability Hawk,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:40:06+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1514555258202120197/hVn_N3ui_normal.jpg,True
142,1520803931198271489,1520803931198271489,1534560864979898376,yowsanames,Brum1366,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:39:55+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1536358601425620993/4hI4yFMM_normal.jpg,True
143,1972898293,1972898293,1534560810889932800,Coffeeisforclo1,"CoffeeIsForClosers, now with 3X more mRNA!","RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:39:42+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/945707901557071872/Ruve8mDj_normal.jpg,True
144,3384923242,3384923242,1534560765499396098,happyborg,happyborg: decentralising & democratising,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:39:31+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/775699496059764736/GGpfuwfD_normal.jpg,True
145,6073052,6073052,1534560721916289024,Aontaithe2021,Parnellite2281371 🇮🇪🇺🇦,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:39:21+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1536601645987012608/yfiNEUxj_normal.jpg,True
146,1408258574007123969,1408258574007123969,1534560697220202497,CtownBnnaPantz,Freida’s Boss,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:39:15+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1511921732533239809/PDJEY_1X_normal.jpg,True
147,18025377,18025377,1534560604387680256,michaeldweiss,Michael Weiss 🌻🇺🇸🇮🇪,"RT @shashj: ""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had…",2022-06-08 15:38:53+00:00,en,89,0,0,0,https://pbs.twimg.com/profile_images/1530719168584114176/QVlb6ZhK_normal.jpg,True
148,17175213,17175213,1534560343153836032,shashj,Shashank Joshi,"""The Ukrainians are fighting around Severodonetsk and Lysychansk with their head in a noose. But those surrounding efforts had not made any progress for days. It appears that the Russian attacks have simply stalled out. This next week will be telling."" https://t.co/hw5YkdhNeX",2022-06-08 15:37:51+00:00,en,89,13,360,6,https://pbs.twimg.com/profile_images/1509894709770076168/uNk9W2IH_normal.jpg,True
149,289148078,289148078,1534559911337594880,RecentLatestVia,🔽𝒓𝒆𝒄𝒆𝒏𝒕/𝒍𝒂𝒕𝒆𝒔𝒕 𝒗𝒊𝒂🔽(MrDJones),𝐘𝐨𝐫𝐤𝐬𝐡𝐢𝐫𝐞 𝐁𝐲𝐥𝐢𝐧𝐞𝐬: Russia: the Black Sea’s Loch Ness Monster https://t.co/RmgdqFDp2J | @YorksBylines,2022-06-08 15:36:08+00:00,en,0,0,0,0,https://pbs.twimg.com/profile_images/1477649540442472456/R1Fiy-Jm_normal.jpg,True
150,1173612740201582593,1173612740201582593,1534559859353460736,Scribe7111,Scribe711,"RT @TrentTelenko: However the Russo-Ukrainian War ends, the Ukrainian people will be a very close political and military ally of Musk for t…",2022-06-08 15:35:55+00:00,en,34,0,0,0,https://pbs.twimg.com/profile_images/1173613065985765380/0VZQgux7_normal.jpg,True
151,797548624070737920,797548624070737920,1534559021218373632,bscotthoadley,B. Scott Hoadley - Indie Author - he/him,RT @Phlexphilosophy: @bscotthoadley How has the Russo-Ukrainian war been influenced by economics? Will the conflict end with an armistice?…,2022-06-08 15:32:36+00:00,en,1,0,0,0,https://pbs.twimg.com/profile_images/1500808810016948230/T4m0xfMu_normal.jpg,True
152,1518950657339924482,1518950657339924482,1534558986938335233,it82846523,M. Huggins,RT @emeriticus: This is the single dumbest thing that has been written about the Russo-Ukrainian War and of course it was published in Nati…,2022-06-08 15:32:27+00:00,en,123,0,0,0,https://pbs.twimg.com/profile_images/1533070288308535296/NQnV-M1q_normal.jpg,True
153,1300482737820794880,1300482737820794880,1534558868147159042,Phlexphilosophy,PhlexiblePhilosophy,"@authorkmbrady How has the Russo-Ukrainian war been influenced by economics? Will the conflict end with an armistice? Find out below 👇 

#Putin #RussiaUkraineCrisis #RussiaUkrainWar #RussiaUkraineConflict #Zelensky #UkraineWar #Invasion #Ukraine 
#phlexiblephilosophy

https://t.co/7MpmbfbCoX",2022-06-08 15:31:59+00:00,en,0,0,0,0,https://pbs.twimg.com/profile_images/1508137021176520708/dGjgfWIb_normal.jpg,True
154,1300482737820794880,1300482737820794880,1534558812488839168,Phlexphilosophy,PhlexiblePhilosophy,"@BLOOMnBohemian How has the Russo-Ukrainian war been influenced by economics? Will the conflict end with an armistice? Find out below 👇 

#Putin #RussiaUkraineCrisis #RussiaUkrainWar #RussiaUkraineConflict #Zelensky #UkraineWar #Invasion #Ukraine 
#phlexiblephilosophy

https://t.co/7MpmbfbCoX",2022-06-08 15:31:46+00:00,en,0,0,0,0,https://pbs.twimg.com/profile_images/1508137021176520708/dGjgfWIb_normal.jpg,True
155,2622481151,2622481151,1534558637515059200,RadovanStojano3,Радован Стојановић,RT @KucaStarih: Three months of the Russo Ukrainian war in 100 seconds. https://t.co/UMrFajCkVI,2022-06-08 15:31:04+00:00,en,1,0,0,0,https://pbs.twimg.com/profile_images/834699038482116608/WI-LECS6_normal.jpg,True
156,1300482737820794880,1300482737820794880,1534558541247303682,Phlexphilosophy,PhlexiblePhilosophy,"@TheWritingCom How has the Russo-Ukrainian war been influenced by economics? Will the conflict end with an armistice? Find out below 👇 

#Putin #RussiaUkraineCrisis #RussiaUkrainWar #RussiaUkraineConflict #Zelensky #UkraineWar #Invasion #Ukraine 
#phlexiblephilosophy

https://t.co/7MpmbfbCoX",2022-06-08 15:30:41+00:00,en,0,0,1,0,https://pbs.twimg.com/profile_images/1508137021176520708/dGjgfWIb_normal.jpg,True
