,account_id,account_id_check,tweet_id,account_username,account_name,tweet_text,tweet_created_at,tweet_language,retweet_count,reply_count,like_count,quote_count,profile_image_url,is_reclaimable,political_party,priority,tweet_text_translated_gpt3,tweet_emotion_gpt3
60,158342368,158342368,1535358795580334082,PabloIglesias,Pablo Iglesias 🔻,"RT @LaBasePublico: ""La invasión rusa de Ucrania ha acelerado un proceso de derechización social"" Pablo Iglesias

Esta semana hablamos del d…",2022-06-10 20:30:37,es,349,0,0,0,https://pbs.twimg.com/profile_images/1523737047713914882/aIe4dnpB_normal.jpg,1,podemos,1, https://t.co/4NfN1N4N4I,Happiness
61,20690104,20690104,1535909775065550850,gpssenado,PSOE SENADO,"🌹 Seguimos AVANZANDO:

👉 El Gobierno aprueba 193 millones de euros a determinados sectores agrarios afectados por la guerra de #Ucrania.

🔸Se incluyen en el Plan Nacional de respuesta a las consecuencias de la guerra, que destina más de 430 millones al sector.

#EspañaResponde https://t.co/y6eoG9VI3A",2022-06-12 09:00:00,es,5,0,10,0,https://pbs.twimg.com/profile_images/1503380291267743748/_fosoi6W_normal.png,1,psoe,1,,Happiness
62,260788584,260788584,1535934353485844480,Santi_ABASCAL,Santiago Abascal 🇪🇸,"Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócrata ha puesto patas arriba nuestra política internacional, del Sahara a Ucrania. 
Solo sabemos que no obedece a los intereses de España.
https://t.co/nVV6FGBToe",2022-06-12 10:37:40,es,1917,302,3948,64,https://pbs.twimg.com/profile_images/1136993487998652416/IV6J6J_l_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat has put our international policy upside down, from the Sahara to Ukraine.
We only know that he does not obey the interests of Spain.",Anger
63,2349006565,2349006565,1535934621149454336,voxnoticias_es,VOX Noticias 🇪🇸,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 10:38:44,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1409508845496455178/hkCn8D31_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this",Anger
64,2201623465,2201623465,1535934750870872065,vox_es,VOX 🇪🇸,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 10:39:15,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1418599876640837639/jaD-HxjX_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this",Anger
65,732278365533708288,732278365533708288,1535936249680343041,VOXSegovia,VOX Segovia,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 10:45:12,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1341757387057840130/TnspJJyN_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this",Anger
66,2395156485,2395156485,1535937851258445824,Vox_Almeria,VOX Almería,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 10:51:34,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1341746409406672897/etxFlXml_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we'll know the reasons why the autocrat decided to do this",Anger
67,989534117908959232,989534117908959232,1535938659127644163,VoxVillaverde,VOX Villaverde,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 10:54:47,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1337444029345239040/2T1D-WsC_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we'll know the reasons why he decided to do that.",Anger
68,2375193750,2375193750,1535939094186016769,Vox_Avila,VOX Ávila,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 10:56:31,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1341746736491065344/bYcg3kFO_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this",Anger
69,1136236737326395393,1136236737326395393,1535939772379717632,VOX_Congreso,Grupo Parlamentario de VOX en el Congreso,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 10:59:12,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1300758272799125514/CysbNlDp_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this",Anger
70,2395151278,2395151278,1535945735438467073,VOXCiudadRealpr,VOX Ciudad Real,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 11:22:54,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1341748126684749829/Bu2PJsBr_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this",Anger
71,1513883920835694604,1513883920835694604,1535945767365525505,VoxHinojosas,Vox Hinojosas de Calatrava,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 11:23:02,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1513884138859806731/jDMD0n9Z_normal.png,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this",Anger
72,1354380229033209857,1354380229033209857,1535945804191604737,voxdaimiel,VOX Daimiel,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 11:23:10,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1354380405164617730/yxoD31iA_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we'll know the reasons why he decided to do that.",Anger
73,855078387672633345,855078387672633345,1535946909424271360,VOX_leganes,VOX Leganés,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 11:27:34,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1438181487506038790/oeXOaSdh_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this",Anger
74,2377338286,2377338286,1535952358399688704,vox_vizcaya,VOX Vizcaya,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 11:49:13,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1341767247132540929/5E76i-I__normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we'll know the reasons why the autocrat decided to do this.",Anger
75,1081958358259851266,1081958358259851266,1535954205923545089,VoxReinoUnido,Vox Reino Unido,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 11:56:33,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1341712263858810881/RpxKWsEb_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this",Anger
76,1058290991277465601,1058290991277465601,1535958477134303233,voxjovenes,VOX Jóvenes 🇪🇸,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 12:13:32,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1303615785995304960/Ujf-l-tQ_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this",Anger
77,1118941682,1118941682,1535961814101630976,Ortega_Smith,Javier Ortega Smith,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 12:26:47,es,1917,0,0,0,https://pbs.twimg.com/profile_images/896714853506850821/neePj81r_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we'll know the reasons why the autocrat decided to do this.",Anger
78,1065612238852186113,1065612238852186113,1535970581803417601,voxmarratxi,Vox Marratxí,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 13:01:38,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1256857119002951680/8cMYAYq2_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this.",Anger
79,3045056045,3045056045,1536008963505922050,VOX_Getafe,VOX Getafe,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 15:34:09,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1438913251656540163/J_M2sXxu_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this",Anger
80,2379309613,2379309613,1536013466523287552,madrid_vox,VOX Madrid,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 15:52:02,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1341756438461485056/Qi5XD-L1_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we'll know the reasons why the autocrat decided to do this.",Anger
81,1055937092348510208,1055937092348510208,1536033924366880774,VoxArganda,Vox Arganda,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 17:13:20,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1331980603844071433/l0yxEtjo_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this",Anger
82,1079508765743943681,1079508765743943681,1536053669329780740,voxbarbate,VOX Barbate 🇪🇸,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 18:31:47,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1308484554181746696/5v2XYq4Y_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this",Anger
83,1143867000420294657,1143867000420294657,1536063217088311297,VoxCalahorra,VOX-Calahorra,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 19:09:44,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1143993282671910912/228nG3kh_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this",Anger
84,2394983211,2394983211,1536073151075033094,Vox_LaCoruna_,VOX La Coruña,"RT @elentirvigo: La traición de Pedro Sánchez a Ucrania: España aumentó la compra de gas ruso. 
España importó más gas ruso en mayo que al…",2022-06-12 19:49:12,es,30,0,0,0,https://pbs.twimg.com/profile_images/1503111558330789897/b5Qv5qby_normal.jpg,1,vox,1,"

The betrayal of Pedro Sánchez to Ukraine: Spain increased the purchase of Russian gas.
Spain imported more Russian gas in May than in…",Anger
85,1359598348311924738,1359598348311924738,1536090853218959366,VoxArenas,VOX Arenas de San Juan,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-12 20:59:33,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1359599147305881607/ddzW63Uz_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we'll know the reasons why he decided to do this.",Anger
86,1356279424434503681,1356279424434503681,1536208471443623936,andorra_vox,VOX Andorra,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-13 04:46:55,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1370398336235286535/uJfZA4IU_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this",Anger
87,68740712,68740712,1536330321469349890,sanchezcastejon,Pedro Sánchez,"Gracias al PM de Letonia, @krisjaniskarins, por su visita a España, previa a la Cumbre de @NATO. Ambos países hemos reforzado nuestras relaciones bilaterales y cooperamos en varios ámbitos como seguridad y defensa. Seguiremos apoyando al pueblo ucraniano ante la invasión de Putin https://t.co/swdD5yjrZL",2022-06-13 12:51:06,es,264,470,752,39,https://pbs.twimg.com/profile_images/1501437138079997957/hCRy4jJC_normal.jpg,1,psoe,1,"

Thank the Prime Minister of Latvia, @krisjaniskarins, for her visit to Spain, prior to the NATO Summit. Both countries have strengthened our bilateral relationships and cooperate in a number of areas, such as security and defense. We will continue to support the Ukrainian people against Putin's invasion",Pleased
88,50982086,50982086,1536351038273470466,PSOE,PSOE,"RT @sanchezcastejon: Gracias al PM de Letonia, @krisjaniskarins, por su visita a España, previa a la Cumbre de @NATO. Ambos países hemos re…",2022-06-13 14:13:26,es,264,0,0,0,https://pbs.twimg.com/profile_images/1503302300479242240/cPl5YmsP_normal.jpg,1,psoe,1,"

Thank you, Prime Minister of Latvia, Krisjanis Karins, for your visit to Spain, prior to the NATO Summit. Both countries have worked hard to strengthen our ties.",Pleasure
89,2982457918,2982457918,1536363231484297216,vox_alcobendas,VOX Alcobendas,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-13 15:01:53,es,1917,0,0,0,https://pbs.twimg.com/profile_images/1453236421087666179/1cCRSMH5_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this",Anger
90,87979056,87979056,1536408850458628096,psoetotana,PSOE Totana,"➡️Aquí están los resultados de una buena gestión y un trabajo bien hecho✅.
📈Las cifras lo dicen todo.
A pesar de la pandemia 😷, la guerra de #Ucrania 🇺🇦, el volcán de la Palma🌋, la #inflación💰...
#gobiernodeEspaña #psoe #partidosocialista https://t.co/iNv5ttUDaa",2022-06-13 18:03:09,es,0,0,0,0,https://pbs.twimg.com/profile_images/1465324128945201158/z8wz8Cu3_normal.jpg,1,psoe,1,"

Here are the results of a good management and well done work.

The figures say it all. Despite the pandemic 😷, the war in Ukraine 🇺🇦, the volcano on the Canary Islands 🌋, inflation 💰...
#GovernmentSpain #PSOE #PartidoSocialista",Pride
91,59749870,59749870,1536419505194278915,ppcv,Partido Popular Comunitat Valenciana,RT @BarrachinaM: Si según @sanchezcastejon la guerra de Ucrania es la culpable del alza de precios … ¿cómo afecta más a los que estamos más…,2022-06-13 18:45:29,es,14,0,0,0,https://pbs.twimg.com/profile_images/1522891826222489601/ZHl0n6W2_normal.jpg,1,pp,1,"

According to @sanchezcastejon, the Ukraine war is responsible for the rise in prices … How does it affect those who are more …",Anger
92,242499966,242499966,1536438934972006400,PsoeCerroAmate,PSOE Cerro Amate,"RT @sanchezcastejon: Gracias al PM de Letonia, @krisjaniskarins, por su visita a España, previa a la Cumbre de @NATO. Ambos países hemos re…",2022-06-13 20:02:42,es,263,0,0,0,https://pbs.twimg.com/profile_images/1506960557504671745/FrsORSKE_normal.jpg,1,psoe,1,"

Thank you, Prime Minister of Latvia, Krisjanis Karins, for your visit to Spain, prior to the NATO Summit. Both countries have worked hard to strengthen our ties.",Pleasure
93,109009418,109009418,1536443723252391937,granadapsoe,PSOE Granada Capital,"RT @alejzubeldia: Y de la reforma laboral, de la subida del salario mínimo interprofesional, de las medidas de respuesta a la guerra de Put…",2022-06-13 20:21:44,es,5,0,0,0,https://pbs.twimg.com/profile_images/1504837043569967125/W4oiComa_normal.jpg,1,psoe,1,"

About the labor reform, the increase of the minimum wage interprofessionally, the measures to respond to the war of Putumayo, etc.",Pride
94,716771480185470978,716771480185470978,1536488918186590215,VoxCorrales,VOX Los Corrales De Buelna,"RT @Isabelperezmoi1: Ni Franco, ni Putin, ni Covid. La culpa exclusiva es del gobierno de Sánchez, y no hay excusas. https://t.co/jJft1e1jzX",2022-06-13 23:21:19,es,753,0,0,0,https://pbs.twimg.com/profile_images/1176555140180037632/PTLnsbRx_normal.jpg,1,vox,1,"

No Franco, no Putin, no Covid. The blame is entirely on the government of Sanchez, and there are no excuses.",Anger
95,1052919220281987074,1052919220281987074,1536593705209053186,CiudadLinealVox,VOX Ciudad Lineal,RT @Santi_ABASCAL: Parece que ahora Sánchez se dispone a financiar la guerra de Putin. Algún día sabremos las razones por las que el autócr…,2022-06-14 06:17:42,es,1926,0,0,0,https://pbs.twimg.com/profile_images/1439722379865993218/__Vkjj9K_normal.jpg,1,vox,1,"

It seems that now Sanchez is ready to finance the war of Putin. Some day we will know the reasons why the autocrat decided to do this",Anger
